Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL17482,Agilent-024722 Bovine miRNA Microarray Rel.13.0,in situ oligonucleotide,Bos taurus,15744,0,0,Wataru Kurihara,"Jul 24, 2013"
GPL17483,Agilent-036466 Bovine miRNA Microarray Rel.17.0 8x60K,in situ oligonucleotide,Bos taurus,62976,0,0,Wataru Kurihara,"Jul 24, 2013"
GPL17486,Affymetrix GeneChip Human Genome U133A 2.0 Array [CDF: HGU133A2_Hs_ENSG_16.0.0],in situ oligonucleotide,Homo sapiens,11859,38,5,GEO admin,"Jul 24, 2013"
GPL16269,Agilent Krill v1.1 (Agilent Design ID: 034463),in situ oligonucleotide,Euphausia superba,62976,20,1,Cristiano De Pitta,"Jul 23, 2013"
GPL16280,Agilent Homo sapiens 37K DiscoverPrint_19742,in situ oligonucleotide,Homo sapiens,37392,188,1,Paul Roepman,"Jul 23, 2013"
GPL17476,[STYLMONOa520430F] Affymetrix S. enterica subsp. enterica serovar Typhimurium str. LT2  and L.monocytogenes EGD-e array,in situ oligonucleotide,Listeria monocytogenes EGD-e;Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,4778,8,1,Justin Sonnenburg,"Jul 23, 2013"
GPL17484,Illumina Genome Analyzer IIx (Drosophila simulans),high-throughput sequencing,Drosophila simulans,0,21,4,GEO,"Jul 23, 2013"
GPL16320,Agilent-023681 yanqumei - Aspergillus fumigatus custom 8×15K,in situ oligonucleotide,Aspergillus fumigatus,15744,8,1,jianghong yan,"Jul 22, 2013"
GPL17164,Agilent-033881 P. indica and A. thaliana 63K Pindica_Athal_MPI_UL,in situ oligonucleotide,Arabidopsis thaliana;Serendipita indica,62976,27,2,Urs Lahrmann,"Jul 21, 2013"
GPL17472,Illumina Genome Analyzer II (Larix kaempferi),high-throughput sequencing,Larix kaempferi,0,4,2,GEO,"Jul 19, 2013"
GPL17459,Agilent-021422 S_cerevisiae_incl_control,in situ oligonucleotide,Saccharomyces cerevisiae,15744,4,1,traude Helene Beilharz,"Jul 18, 2013"
GPL16525,NIAID Mbaa -- Mycobacterium abscessus 180K tiling array,in situ oligonucleotide,Mycobacterium abscessus,84452,5,1,Timothy G Myers,"Jul 17, 2013"
GPL17413,Agilent-027999 Custom Fundulus heteroclitus array,in situ oligonucleotide,Fundulus heteroclitus,14850,23,2,Christopher Joseph Martyniuk,"Jul 17, 2013"
GPL17446,NimbleGen-hCMV-4X72K tiling array [090115_CMV_ES_ChIP],in situ oligonucleotide,Human betaherpesvirus 5,65124,33,1,Desiree Tillo,"Jul 17, 2013"
GPL17455,Exiqon Human miRCURY LNA Array (v.16.0),spotted oligonucleotide,Homo sapiens;Mus musculus;Rattus norvegicus,564,8,1,Steven M Dubinett,"Jul 17, 2013"
GPL17458,Hyalella azteca 135k array version 1,in situ oligonucleotide,Hyalella azteca,137299,49,2,Helen C Poynton,"Jul 17, 2013"
GPL17466,Illumina HiSeq 2000 (Synechococcus sp. PCC 7002),high-throughput sequencing,Synechococcus sp. PCC 7002,0,4,1,GEO,"Jul 17, 2013"
GPL17467,Illumina Genome Analyzer (Panonychus citri),high-throughput sequencing,Panonychus citri,0,4,1,GEO,"Jul 17, 2013"
GPL17468,Illumina HiSeq 2000 (Bacteroides cellulosilyticus),high-throughput sequencing,Bacteroides cellulosilyticus,0,90,2,GEO,"Jul 17, 2013"
GPL16112,"[ATH1-121501] Affymetrix Arabidopsis ATH1 Genome Array [Custom CDF: ATH1121501_At_TAIRG, Version 14.0.0]",in situ oligonucleotide,Arabidopsis thaliana,21492,163,4,Simon Peter Pearce,"Jul 16, 2013"
GPL17451,NimbleGen Plasmodium falciparum 3x720K array v1.0,in situ oligonucleotide,Plasmodium falciparum,721587,2,1,Wania Rezende Lima,"Jul 16, 2013"
GPL17453,Illumina HiSeq 2000 (Talaromyces marneffei PM1),high-throughput sequencing,Talaromyces marneffei PM1,0,4,1,GEO,"Jul 16, 2013"
GPL17454,Illumina HiSeq 2000 (Pseudomonas fluorescens SBW25),high-throughput sequencing,Pseudomonas fluorescens SBW25,0,4,1,GEO,"Jul 16, 2013"
GPL17456,SABiosciences Human breast cancer pathway-focused miScript miRNA PCR array,RT-PCR,Homo sapiens,84,6,1,Laura Camacho,"Jul 16, 2013"
GPL16941,Affymetrix custom maize microarray,in situ oligonucleotide,Zea mays,19304,30,1,boris parizot,"Jul 15, 2013"
GPL17443,Illumina HiSeq 2000 (mouse gut metagenome),high-throughput sequencing,mouse gut metagenome,0,83,2,GEO,"Jul 15, 2013"
GPL17444,Agilent-027586 Aspergillus oryzae RIB40 array,in situ oligonucleotide,Aspergillus oryzae RIB40,36204,32,1,D.B.R.K. Gupta Udatha,"Jul 15, 2013"
GPL17448,Illumina HiSeq 2500 (Nicotiana benthamiana),high-throughput sequencing,Nicotiana benthamiana,0,4,1,GEO,"Jul 15, 2013"
GPL17450,Illumina HiSeq 2000 (Saccharopolyspora erythraea),high-throughput sequencing,Saccharopolyspora erythraea,0,2,1,GEO,"Jul 15, 2013"
GPL17452,Illumina HiSeq 2000 (Staphylococcus aureus),high-throughput sequencing,Staphylococcus aureus,0,66,8,GEO,"Jul 15, 2013"
GPL17437,GeoChip 4.0,in situ oligonucleotide,Bacteria,64862,123,3,Gao Ying,"Jul 13, 2013"
GPL17234,Saccharomyces 20080514MD_PMC,spotted oligonucleotide,Saccharomyces bayanus;Saccharomyces cerevisiae,12672,16,1,Maitreya J. Dunham,"Jul 12, 2013"
GPL17439,Illumina MiSeq (Escherichia coli str. K-12 substr. MG1655),high-throughput sequencing,Escherichia coli str. K-12 substr. MG1655,0,66,14,GEO,"Jul 12, 2013"
GPL16610,Nimblegen Coccidioides immitis RS 12x135K array,in situ oligonucleotide,Coccidioides immitis RS,140663,12,1,Akul Singhania,"Jul 11, 2013"
GPL16890,Agilent-033850 Tetranychus urticae 63K array,in situ oligonucleotide,Tetranychus urticae,62976,57,7,Nicky Wybouw,"Jul 11, 2013"
GPL17398,Agilent-045857 Melita_final_2012 [Probe name version],in situ oligonucleotide,Melita plumulosa,8572,65,2,Sharon E. Hook,"Jul 11, 2013"
GPL17431,Illumina HiSeq 2000 (Bacteroides caccae ATCC 43185; Bacteroides ovatus ATCC 8483; Bacteroides thetaiotaomicron VPI-5482; Clostridium symbiosum; Collinsella aerofaciens ATCC 25986; Escherichia coli str. K-12 substr. MG1655; Eubacterium rectale ATCC 33656; Marvinbryantia formatexigens DSM 14469),high-throughput sequencing,Bacteroides caccae ATCC 43185;Bacteroides ovatus ATCC 8483;Bacteroides thetaiotaomicron VPI-5482;Collinsella aerofaciens ATCC 25986;Escherichia coli str. K-12 substr. MG1655;Marvinbryantia formatexigens DSM 14469;[Clostridium] symbiosum;[Eubacterium rectale] ATCC 33656,0,2,2,GEO,"Jul 11, 2013"
GPL17432,Illumina HiSeq 2000 (Bacteroides caccae ATCC 43185; Bacteroides ovatus ATCC 8483; Bacteroides thetaiotaomicron VPI-5482; Clostridium symbiosum; Collinsella aerofaciens ATCC 25986; Desulfovibrio piger GOR1; Escherichia coli str. K-12 substr. MG1655; Eubacterium rectale ATCC 33656; Marvinbryantia formatexigens DSM 14469),high-throughput sequencing,Bacteroides caccae ATCC 43185;Bacteroides ovatus ATCC 8483;Bacteroides thetaiotaomicron VPI-5482;Collinsella aerofaciens ATCC 25986;Desulfovibrio piger GOR1;Escherichia coli str. K-12 substr. MG1655;Marvinbryantia formatexigens DSM 14469;[Clostridium] symbiosum;[Eubacterium rectale] ATCC 33656,0,2,2,GEO,"Jul 11, 2013"
GPL17433,Illumina MiSeq (Bacteroides caccae ATCC 43185; Bacteroides ovatus ATCC 8483; Bacteroides thetaiotaomicron VPI-5482; Clostridium symbiosum; Collinsella aerofaciens ATCC 25986; Desulfovibrio piger GOR1; Escherichia coli str. K-12 substr. MG1655; Eubacterium rectale ATCC 33656; Marvinbryantia formatexigens DSM 14469),high-throughput sequencing,Bacteroides caccae ATCC 43185;Bacteroides ovatus ATCC 8483;Bacteroides thetaiotaomicron VPI-5482;Collinsella aerofaciens ATCC 25986;Desulfovibrio piger GOR1;Escherichia coli str. K-12 substr. MG1655;Marvinbryantia formatexigens DSM 14469;[Clostridium] symbiosum;[Eubacterium rectale] ATCC 33656,0,22,2,GEO,"Jul 11, 2013"
GPL17434,Illumina MiSeq (Bacteroides caccae ATCC 43185; Bacteroides ovatus ATCC 8483; Bacteroides thetaiotaomicron VPI-5482; Clostridium symbiosum; Collinsella aerofaciens ATCC 25986; Escherichia coli str. K-12 substr. MG1655; Eubacterium rectale ATCC 33656; Marvinbryantia formatexigens DSM 14469),high-throughput sequencing,Bacteroides caccae ATCC 43185;Bacteroides ovatus ATCC 8483;Bacteroides thetaiotaomicron VPI-5482;Collinsella aerofaciens ATCC 25986;Escherichia coli str. K-12 substr. MG1655;Marvinbryantia formatexigens DSM 14469;[Clostridium] symbiosum;[Eubacterium rectale] ATCC 33656,0,17,2,GEO,"Jul 11, 2013"
GPL17435,Illumina Genome Analyzer II (Bacteroides caccae ATCC 43185; Bacteroides ovatus ATCC 8483; Bacteroides thetaiotaomicron VPI-5482; Clostridium symbiosum; Collinsella aerofaciens ATCC 25986; Desulfovibrio piger GOR1; Escherichia coli str. K-12 substr. MG1655; Eubacterium rectale ATCC 33656; Marvinbryantia formatexigens DSM 14469),high-throughput sequencing,Bacteroides caccae ATCC 43185;Bacteroides ovatus ATCC 8483;Bacteroides thetaiotaomicron VPI-5482;Collinsella aerofaciens ATCC 25986;Desulfovibrio piger GOR1;Escherichia coli str. K-12 substr. MG1655;Marvinbryantia formatexigens DSM 14469;[Clostridium] symbiosum;[Eubacterium rectale] ATCC 33656,0,9,2,GEO,"Jul 11, 2013"
GPL14996,[Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array (mm4302daiplusv5cdf),in situ oligonucleotide,Mus musculus,35283,100,3,Martijs Jonker,"Jul 10, 2013"
GPL17419,MRA-1002_miRMouse_16,in situ oligonucleotide,Mus musculus,1089,6,2,Christoph Eicken,"Jul 10, 2013"
GPL17423,Human MicroRNA Card Set v2.0 array,RT-PCR,Homo sapiens,0,43,2,GEO admin,"Jul 10, 2013"
GPL17424,Illumina HiSeq 2000 (Boea hygrometrica),high-throughput sequencing,Dorcoceras hygrometricum,0,12,2,GEO,"Jul 10, 2013"
GPL16869,"[HuEx-1_0-st_v2] Affymetrix Human Exon 1.0 ST v2 Array [CDF: Brainarray Version 14.1.0, HuEx10stv2_Hs_ENTREZG]",in situ oligonucleotide,Homo sapiens,22994,36,1,Michael Grau,"Jul 09, 2013"
GPL17393,Agilent-029915 ovine array [Probe Name version],in situ oligonucleotide,Ovis aries,15120,21,1,Jouneau Luc,"Jul 09, 2013"
GPL17418,Nimblegen Salmonella Typhimurium LT2 TI99287 60mer,in situ oligonucleotide,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,22635,8,1,Geoffrey Gonzalez,"Jul 09, 2013"
GPL17410,NimbleGen Campylobacter jejuni NCTC11168 Whole-Genome microarray [080328_C_jejuni_NCTC_11168_expr],in situ oligonucleotide,Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819,1634,16,3,"NimbleGen Systems, Inc.","Jul 08, 2013"
GPL17415,Illumina HiSeq 2000 (Populus trichocarpa),high-throughput sequencing,Populus trichocarpa,0,390,7,GEO,"Jul 08, 2013"
GPL17416,[AraGene-1_0-st] Arabidopsis Gene 1.0 ST Array [transcript (gene) version],in situ oligonucleotide,Arabidopsis thaliana,38506,242,17,"Affymetrix, Inc.","Jul 08, 2013"
GPL17417,[AraGene-1_0-st] Arabidopsis Gene 1.1 ST Array [CDF: aragene10st_At_TAIRG version 16],in situ oligonucleotide,Arabidopsis thaliana,27827,28,2,GEO admin,"Jul 08, 2013"
GPL15793,Affymetrix OncoScan™ FFPE Express V2 334K,in situ oligonucleotide,Homo sapiens,334008,127,7,Markus Riester,"Jul 07, 2013"
GPL17404,INRA-CNRS-UEVE Arabidopsis thaliana 73K [120228_Athal_CATMA62_AA_exp],in situ oligonucleotide,Arabidopsis thaliana,73228,102,10,Soubigou-Taconnat Ludivine,"Jul 05, 2013"
GPL17408,[MoGene-2_0-st] Affymetrix Mouse Gene 2.0 ST Array [mogene20st_Mm_ENSG_17],in situ oligonucleotide,Mus musculus,27835,14,3,GEO admin,"Jul 05, 2013"
GPL17409,Illumina HiSeq 2000 (Musa acuminata),high-throughput sequencing,Musa acuminata,0,36,2,GEO,"Jul 05, 2013"
GPL16696,080829_B_taurus_JK_EXP,in situ oligonucleotide,Bos taurus;Theileria annulata,34426,18,1,William Weir,"Jul 04, 2013"
GPL17402,Affymetrix QunatiGene Plex Assay 2.0 [Pannels 321347 & 321389],RT-PCR,Mus musculus,67,8,1,Muhammad Farooq Rai,"Jul 04, 2013"
GPL14546,NimbleGen Human DNA Methylation 2.1M Deluxe Promoter Array [100929_HG19_Deluxe_Prom_Meth_HX1],in situ oligonucleotide,Homo sapiens,2081759,6,2,Qiuyue Chen,"Jul 03, 2013"
GPL17399,Agilent-019587 Eca4444Array2,in situ oligonucleotide,Pectobacterium atrosepticum,4444,3,1,Panu Somervuo,"Jul 03, 2013"
GPL17403,[CanGene-1_0-st] Canine Gene 1.0 ST Array [transcript (gene) version],in situ oligonucleotide,Canis lupus familiaris,32391,138,8,"Affymetrix, Inc.","Jul 03, 2013"
GPL17405,Illumina HiSeq 2000 (Procotyla fluviatilis),high-throughput sequencing,Procotyla fluviatilis,0,12,1,GEO,"Jul 03, 2013"
GPL17406,Illumina HiScanSQ (Glycine max),high-throughput sequencing,Glycine max,0,51,3,GEO,"Jul 03, 2013"
GPL17189,Agilent-028916 Mouse 8x60k CGH [ProbeName version],in situ oligonucleotide,Mus musculus,54829,34,1,Vendula Svendova,"Jul 02, 2013"
GPL17294,Estrogen Receptor Signaling PCR Array PAHS-005,RT-PCR,Homo sapiens,96,2,1,dimtiris grammatopoulos,"Jul 02, 2013"
GPL17400,[MoGene-2_1-st] Affymetrix Mouse Gene 2.1 ST Array [transcript (gene) version],in situ oligonucleotide,Mus musculus,41345,1217,65,"Affymetrix, Inc.","Jul 02, 2013"
GPL17401,Illumina Genome Analyzer IIx (Bos indicus),high-throughput sequencing,Bos indicus,0,1,1,GEO,"Jul 02, 2013"
GPL13886,febit Homo Sapiens miRBase 14.0,in situ oligonucleotide,Homo sapiens,904,8,1,Anna Arola-Arnal,"Jul 01, 2013"
GPL15447,NimbleGen Mouse ChIP-chip 3x720K RefSeq Promoter Arrays [100718_MM9_Refseq_Prom_ChIP],in situ oligonucleotide,Mus musculus,714900,6,1,Haojie Huang,"Jul 01, 2013"
GPL15448,NimbleGen Human ChIP-chip 3x720K RefSeq Promoter Arrays [100718_HG18_Refseq_Prom_ChIP],in situ oligonucleotide,Homo sapiens,713286,3,2,Haojie Huang,"Jul 01, 2013"
GPL15874,NimbleGen Mus musculus array [2006-09-11_KB_HELP1],in situ oligonucleotide,Mus musculus,40920,32,2,Rieko Ikeda,"Jul 01, 2013"
GPL15875,Agilent-025219 HELP mm8 array [condensed version],in situ oligonucleotide,Mus musculus,40902,2,2,Rieko Ikeda,"Jul 01, 2013"
GPL15876,Agilent-019456 MCD2008 Expression Array [Probe Name version],in situ oligonucleotide,Mus musculus,43836,28,2,Rieko Ikeda,"Jul 01, 2013"
GPL15877,Agilent-013205 44Kx1 Expression Array [Probe Name version],in situ oligonucleotide,Mus musculus,41821,4,2,Rieko Ikeda,"Jul 01, 2013"
GPL16427,Filgen S. pombe 5K Array,in situ oligonucleotide,Schizosaccharomyces pombe,5432,2,1,Akira Yamashita,"Jul 01, 2013"
GPL16483,Illumina Infinium Human CytoSNP FFPE-12v2.1 arrays,spotted oligonucleotide,Homo sapiens,262497,43,1,Peter Simpson,"Jul 01, 2013"
GPL16547,NimbleGen Fusarium fujikuroi annotation version 1 gene expression array [110407_UG_Ffujikuroi_expr],in situ oligonucleotide,Fusarium fujikuroi,14397,23,2,Ulrich Guldener,"Jul 01, 2013"
GPL16612,Agilent-019033 Human Epilepsy Candidate Gene Array v1 array (Feature Number version),in situ oligonucleotide,Homo sapiens,45220,0,0,Tara Leah Klassen,"Jul 01, 2013"
GPL16613,Agilent-019033 Human Epilepsy Candidate Gene Array v1 array (Probe Name version),in situ oligonucleotide,Homo sapiens,42446,8,1,Tara Leah Klassen,"Jul 01, 2013"
GPL16702,NuGO array (mouse) NuGO_Mm1a520177,in situ oligonucleotide,Mus musculus,15503,40,1,Jana Hemmerling,"Jul 01, 2013"
GPL16935,Agilent-035096 Pathogen_version2,in situ oligonucleotide,Viruses,62976,3,1,wang liang,"Jul 01, 2013"
GPL17392,[HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array [CDF: Brainarray ENSG Version 17.1],in situ oligonucleotide,Homo sapiens,19688,0,0,GEO admin,"Jul 01, 2013"
GPL17394,[HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array [CDF: Brainarray ENSG Version 13.0],in situ oligonucleotide,Homo sapiens,19002,8,1,GEO admin,"Jul 01, 2013"
GPL15126,Customized CombiMatrix Eukaryotic 12K,spotted oligonucleotide,Bos taurus,12544,9,1,Myunggi Baik,"Jun 30, 2013"
GPL16452,miRXplore TM Microarray,spotted oligonucleotide,Homo sapiens;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;JC polyomavirus;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Rattus norvegicus,1376,18,1,Nadia Cherradi,"Jun 30, 2013"
GPL17202,Custom TaqMan pPCR: 13 solute carrier transporters (SLCs),RT-PCR,Homo sapiens,0,59,1,Pavel Soucek,"Jun 30, 2013"
GPL17057,HD2.3X_REV,in situ oligonucleotide,Arabidopsis thaliana,715401,8,1,sandrine balzergue,"Jun 29, 2013"
GPL17344,TaqMan Low-Density Array (TLDA) microfluidic cards,RT-PCR,Homo sapiens,0,124,1,M. Carmen López-Sabater,"Jun 29, 2013"
GPL17384,Agilent-037484 suyunjin 037483 (Probe Name version),in situ oligonucleotide,Bacillus thuringiensis,14950,6,1,Fuping Song,"Jun 29, 2013"
GPL17391,Applied Biosystems Human MicroRNA Array A v2.0,RT-PCR,Homo sapiens,381,382,3,GEO admin,"Jun 29, 2013"
GPL17379,Illumina Genome Analyzer IIx (Leishmania donovani),high-throughput sequencing,Leishmania donovani,0,18,3,GEO,"Jun 28, 2013"
GPL17382,"miRCURY LNA microRNA Array, 6th generation - hsa, mmu & rno [miRBase 17.0]",spotted oligonucleotide,synthetic construct,2675,57,5,GEO admin,"Jun 28, 2013"
GPL17383,Illumina Genome Analyzer IIx (Bacteroides caccae ATCC 43185; Bacteroides ovatus ATCC 8483; Bacteroides thetaiotaomicron VPI-5482; Clostridium symbiosum; Collinsella aerofaciens ATCC 25986; Desulfovibrio piger GOR1; Escherichia coli str. K-12 substr. MG1655; Eubacterium rectale ATCC 33656; Marvinbryantia formatexigens DSM 14469),high-throughput sequencing,Bacteroides caccae ATCC 43185;Bacteroides ovatus ATCC 8483;Bacteroides thetaiotaomicron VPI-5482;Collinsella aerofaciens ATCC 25986;Desulfovibrio piger GOR1;Escherichia coli str. K-12 substr. MG1655;Marvinbryantia formatexigens DSM 14469;[Clostridium] symbiosum;[Eubacterium rectale] ATCC 33656,0,75,3,GEO,"Jun 28, 2013"
GPL15931,Agilent-029949 Custom SurePrint G3 Human GE 8x60K Microarray [Probe Name version],in situ oligonucleotide,Homo sapiens,42846,417,4,Martin Jakob Larsen,"Jun 27, 2013"
GPL15932,HMC Human 29k Array,spotted oligonucleotide,Homo sapiens,28919,243,2,Martin Jakob Larsen,"Jun 27, 2013"
GPL15715,Agilent-041573 Staph_V8,in situ oligonucleotide,Staphylococcus aureus,15744,0,0,FRANCOIS Patrice,"Jun 27, 2013"
GPL16934,"Agilent-032729 (Lactococcus lactis subsp. cremoris UC509.9, Lactococcus phage Tuc2009, Lactococcus phage c2)",in situ oligonucleotide,Lactococcus lactis subsp. cremoris UC509.9;Lactococcus phage Tuc2009;Lactococcus phage c2,45220,30,1,Aldert Zomer,"Jun 27, 2013"
GPL17341,Capitalbio 22K human genome array chip V1.0,spotted oligonucleotide,Homo sapiens,23232,3,2,yang yang,"Jun 27, 2013"
GPL17345,Lawrence Livermore Microbial Census Array version 1,in situ oligonucleotide,synthetic construct,80424,24,1,Kevin McLoughlin,"Jun 27, 2013"
GPL17364,Illumina HiSeq 2000 (Clostridium acetobutylicum),high-throughput sequencing,Clostridium acetobutylicum,0,84,1,GEO,"Jun 27, 2013"
GPL17283,NimbleGen Moraxella catarrhalis BBH18 4x72K custom design expression array [120126_Mcat_HB_exp],in situ oligonucleotide,Moraxella catarrhalis BBH18,2049,22,2,Hester Bootsma,"Jun 26, 2013"
GPL17342,Illumina HiSeq 2500 (Saccharomyces cerevisiae),high-throughput sequencing,Saccharomyces cerevisiae,0,2086,100,GEO,"Jun 26, 2013"
GPL17362,Illumina HiSeq 2000 (Oryza glaberrima),high-throughput sequencing,Oryza glaberrima,0,1,1,GEO,"Jun 26, 2013"
GPL17363,Illumina HiSeq 2000 (Oryza barthii),high-throughput sequencing,Oryza barthii,0,1,1,GEO,"Jun 26, 2013"
GPL16044,Febit Sus scrofa miRNA Custom Array 0.5K,in situ oligonucleotide,Sus scrofa,489,10,2,Soroush Sharbati,"Jun 25, 2013"
GPL16045,University of Arizona Sus scrofa oligo array 20.4K array,spotted oligonucleotide,Sus scrofa,20400,9,2,Soroush Sharbati,"Jun 25, 2013"
GPL17337,Illumina HiSeq 2000 (Brachypodium distachyon),high-throughput sequencing,Brachypodium distachyon,0,8,4,GEO,"Jun 24, 2013"
GPL17338,Illumina Genome Analyzer IIx (Brachypodium distachyon),high-throughput sequencing,Brachypodium distachyon,0,23,2,GEO,"Jun 24, 2013"
GPL13961,[atSNPtil_expr] Affymetrix Arabidopsis thaliana atsnptile1TAIR9,in situ oligonucleotide,Arabidopsis thaliana,30842,6,1,Wilco Ligterink,"Jun 21, 2013"
GPL16980,[HT_HG-U133A] Affymetrix HT Human Genome U133A Array [custom CDF: ENTREZ brainarray v. 16],in situ oligonucleotide,Homo sapiens,12074,12,2,Marc Mendillo,"Jun 21, 2013"
GPL17318,Lachancea kluyveri microarray,spotted oligonucleotide,Lachancea kluyveri,5351,16,1,Anna Andersson Rasmussen,"Jun 21, 2013"
GPL17329,Illumina Genome Analyzer (Bacteria),high-throughput sequencing,Bacteria,0,40,2,GEO,"Jun 21, 2013"
GPL17330,Illumina Genome Analyzer IIx (Bacteria),high-throughput sequencing,Bacteria,0,416,3,GEO,"Jun 21, 2013"
GPL17332,Agilent-024142 Arthrobacter chlorophenolicus A6 (Probe Name version),in situ oligonucleotide,Pseudarthrobacter chlorophenolicus A6,4625,30,2,Silvia K. Moreno-Forero,"Jun 21, 2013"
GPL17333,AB SOLiD 4 System (Escherichia coli O157:H7),high-throughput sequencing,Escherichia coli O157:H7,0,13,1,GEO,"Jun 21, 2013"
GPL17334,Illumina MiSeq (Escherichia coli O157:H7),high-throughput sequencing,Escherichia coli O157:H7,0,2,1,GEO,"Jun 21, 2013"
GPL15297,Agilent Gene Expression Array for Kluyveromyces polysporus 8x15K AMAMID=021533,in situ oligonucleotide,Vanderwaltozyma polyspora,5323,21,1,Dawn Thompson,"Jun 20, 2013"
GPL15298,Agilent Gene Expression Array for Debaryomyces hansenii 8x15K AMAMID=020612,in situ oligonucleotide,Debaryomyces hansenii,6892,14,1,Dawn Thompson,"Jun 20, 2013"
GPL16347,NimbleGen E. coli K12 Mg1655 tiling array [ecoli_tiling_array],in situ oligonucleotide,Escherichia coli str. K-12 substr. MG1655,4300,6,1,Donghyuk Kim,"Jun 20, 2013"
GPL17312,Plasmodium falciparum Reactive Antigens Array,spotted peptide or protein,Plasmodium falciparum,960,118,1,Elisabeth Baum,"Jun 20, 2013"
GPL17313,NimbleGen HX3 array [091120_Candida19_CSU_ASU],in situ oligonucleotide,Candida albicans,0,6,1,Elena Rustchenko,"Jun 20, 2013"
GPL17322,Illumina HiSeq 2000 (Sitodiplosis mosellana),high-throughput sequencing,Sitodiplosis mosellana,0,2,1,GEO,"Jun 20, 2013"
GPL17323,AB SOLiD 4 System (Mycobacterium smegmatis),high-throughput sequencing,Mycobacterium smegmatis,0,7,1,GEO,"Jun 20, 2013"
GPL17325,Illumina HiSeq 2000 (Brucella melitensis),high-throughput sequencing,Brucella melitensis,0,2,1,GEO,"Jun 20, 2013"
GPL17326,[HTMG430PM_Mm_ENTREZG] Affymetrix HT MG-430 PM Array Plate [Brainarray Version 14],in situ oligonucleotide,Mus musculus,17306,76,4,GEO admin,"Jun 20, 2013"
