Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE58071,"Dysregulation of gene expression as the cause of Cockayne syndrome neurologic disease","Expression profiling by array","Homo sapiens",64,,"BED;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58071/suppl",25249633,,"Yuming Wang","Sep 22, 2014"
GSE58308,"Mice lacking DUF1220 protein domains are hyperactive  and show reduced fecundity","Expression profiling by array","Mus musculus",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58308/suppl",,,"Martin Irmler","Sep 22, 2014"
GSE61615,"Gene expression signatures for bladder cancer tissues and normal adjacent tissues","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61615/suppl",25473900,,"Wang He","Sep 22, 2014"
GSE50786,"Comparison of histone deacetylase 9-1 mutant (SALK_001723) dry seed transcriptome with Col wild-type","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50786/suppl",25146719,,"Yong Li","Sep 21, 2014"
GSE52129,"Gene expression profile of activated CD4 T cells from adults and newborns","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52129/suppl",25242415,,"Deena L Gibbons","Sep 21, 2014"
GSE53680,"Expression data of macrophage phenotypes treated with interleukin-1alpha","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53680/suppl",25240383,,"Soken Tsuchiya","Sep 21, 2014"
GSE58842,"PAX2-null progenitors define multiple lineages with common expression signatures in benign and neoplastic oviductal epithelium","Expression profiling by array","Homo sapiens",17,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58842/suppl",25130537,,"Frank McKeon","Sep 20, 2014"
GSE61580,"Mouse Bone-marrow Stromal Cell Lines Genetic Expression Comparison","Expression profiling by array","Mus musculus",6,,"XYS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61580/suppl",25448067,,"Igor Slukvin","Sep 20, 2014"
GSE61587,"Gene expression in normal and tumoral esophageal squamous cell lines","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61587/suppl",,,"OSAMU ISHIBASHI","Sep 20, 2014"
GSE61589,"Gene and microRNA expression in normal and tumoral esophageal squamous cell lines","Expression profiling by array;Non-coding RNA profiling by array","BK polyomavirus;Cytomegalovirus;Homo sapiens;Human herpesvirus 1;Human herpesvirus 2;Human immunodeficiency virus 1;JC polyomavirus;Lymphocryptovirus;Merkel cell polyomavirus;Rhadinovirus;Simian virus 40",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61589/suppl",,,"OSAMU ISHIBASHI","Sep 20, 2014"
GSE61591,"Tsc1 promotes the differentiation of memory CD8+ T cells via orchestrating the transcriptional and metabolic programs","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61591/suppl",25271321,,"Geoffrey Neale","Sep 20, 2014"
GSE56301,"Muscle Transcriptomic Investigation of Late Fetal Development Identifies Candidate Genes for Key Roles in Piglet Maturity","Expression profiling by array","Sus scrofa",61,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56301/suppl",25226791,,"Laurence Liaubet","Sep 19, 2014"
GSE61339,"Gene expression profile of the Myd88 gene depletion on mouse salivary glands","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61339/suppl",25415419,,"Takeshi Into","Sep 19, 2014"
GSE61520,"Mycoplasma gallisepticum Lipid Associated Membrane Proteins Up-regulate Inflammatory Genes in Chicken Tracheal Epithelial Cells via TLR-2 Ligation Through an NF-κB Dependent Pathway","Expression profiling by array","Gallus gallus",64,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61520/suppl",25401327,,"Frank Zappulla","Sep 19, 2014"
GSE61535,"The transcriptome of Legionella pneumophila-infected human monocyte-derived macrophages","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61535/suppl",25485627,,"Christopher Price","Sep 19, 2014"
GSE61548,"Expression data in NK150460 treated breast cancer cell lines","Expression profiling by array","Homo sapiens",20,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61548/suppl",25522763,,"Kazuteru Fukasawa","Sep 19, 2014"
GSE61559,"Gene expression analysis of CD11c+ splenic DCs.","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61559/suppl",25308334,,"Vanessa Marie Hubbard-Lucey","Sep 19, 2014"
GSE61560,"Gene expression analysis of CD11c+ splenic DCs day 7 after allo-HSCT.","Expression profiling by array","Mus musculus",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61560/suppl",25308334,,"Vanessa Marie Hubbard-Lucey","Sep 19, 2014"
GSE61561,"CD11c+ splenic DCs","Expression profiling by array","Mus musculus",13,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61561/suppl",25308334,,"Vanessa Marie Hubbard-Lucey","Sep 19, 2014"
GSE61573,"Radiation response in xenografts of the head and neck cancer UT14 cell line","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61573/suppl",25245558;25304950,,"Bryan Thibodeau","Sep 19, 2014"
GSE50941,"Opposing Effects of HIF1α and HIF2α on Chromaffin Cell Phenotypic Features and Tumor Cell Proliferation: Insights from MAX [rat]","Expression profiling by array","Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50941/suppl",24676840,,"Mercedes Robledo","Sep 18, 2014"
GSE51081,"Opposing Effects of HIF1α and HIF2α on Chromaffin Cell Phenotypic Features and Tumor Cell Proliferation: Insights from MAX [human]","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51081/suppl",24676840,,"Mercedes Robledo","Sep 18, 2014"
GSE51087,"Opposing Effects of HIF1α and HIF2α on Chromaffin Cell Phenotypic Features and Tumor Cell Proliferation: Insights from MAX","Expression profiling by array","Homo sapiens;Rattus norvegicus",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51087/suppl",24676840;25825477,,"Mercedes Robledo","Sep 18, 2014"
GSE53418,"Ovarian Cancer Cell line Panel (OCCP): gene expression data.","Expression profiling by array","Homo sapiens",32,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53418/suppl",25230021,,"Marcel Smid","Sep 18, 2014"
GSE54935,"Gene expression profiles in heterogeneous stock rats that differ in glucose tolerance","Expression profiling by array","Rattus norvegicus",58,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54935/suppl",25236446,,"Leah C Solberg Woods","Sep 18, 2014"
GSE57118,"Heterogeneous stock rats that differ in glucose tolerance","Expression profiling by array;SNP genotyping by SNP array","Rattus norvegicus",112,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57118/suppl",25236446,,"Leah C Solberg Woods","Sep 18, 2014"
GSE60486,"Consensus Preprocessing of GEO and ArrayExpress Normal and Diseased Lung Tissue Microarray Data","Expression profiling by array;Third-party reanalysis","Homo sapiens",0,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60486/suppl",25330348,,"Shuyi Ma","Sep 18, 2014"
GSE61276,"Transcriptome analysis of fetal and adult liver samples","Expression profiling by array","Homo sapiens",106,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61276/suppl",25282492,,"Lili Milani","Sep 18, 2014"
GSE61279,"Transcriptome and Epigenome analysis of fetal and adult liver samples","Expression profiling by array;Methylation profiling by genome tiling array","Homo sapiens",216,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61279/suppl",25282492,,"Lili Milani","Sep 18, 2014"
GSE61469,"A functional portrait of Med7 and the Mediator complex in Candida albicans [expression]","Expression profiling by array","Candida albicans",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61469/suppl",25375174,,"Faiza Tebbji","Sep 18, 2014"
GSE61472,"Hypoxia induces pluripotency in primordial germ cells by HIF1 alpha stabilization and Oct4 deregulation","Expression profiling by array","Mus musculus",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61472/suppl",,,"Marcos J Araúzo-Bravo","Sep 18, 2014"
GSE61484,"Gamma radiation and HZE treatment of seedlings in Arabidopsis","Expression profiling by array","Arabidopsis thaliana",44,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61484/suppl",25136344,,"Anne Britt","Sep 18, 2014"
GSE61495,"Overcoming cetuximab resistance in HNSCC: The role of AURKB and DUSP proteins","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61495/suppl",25192874,,"Ken Op de Beeck","Sep 18, 2014"
GSE61497,"Transcriptome data from human malanoma A375 cells stably expressing MAP4K5 shRNA.","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61497/suppl",,,"Wooyoung Hur","Sep 18, 2014"
GSE61498,"Development of gene expression for stress in heat- and shake-induced injury in the rat jejunum","Expression profiling by array","Rattus norvegicus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61498/suppl",,,"peng yin","Sep 18, 2014"
GSE61519,"A functional portrait of Med7 and the Mediator complex in Candida albicans","Expression profiling by array;Genome binding/occupancy profiling by genome tiling array","Candida albicans",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61519/suppl",25375174,,"Faiza Tebbji","Sep 18, 2014"
GSE61547,"Expression data from HTR-8/Svneo side population (SP) and non-side population (NSP) cells","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61547/suppl",,,"Tetsunori Inagaki","Sep 18, 2014"
GSE44169,"Sodium arsenite induced gene expression changes in A549 human epithelial lung carcinoma cells","Expression profiling by array","Homo sapiens",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44169/suppl",25199682,,"Simone G van Breda","Sep 17, 2014"
GSE44174,"Sodium arsenite induced changes in A549 human epithelial lung carcinoma cells","Expression profiling by array;Methylation profiling by genome tiling array","Homo sapiens",48,,"CEL;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44174/suppl",25199682,,"Simone G van Breda","Sep 17, 2014"
GSE53101,"Temporal gene expression profiling of myeloid cells during the peritoneal foreign body response","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53101/suppl",24638066,,"Othmar Korn","Sep 17, 2014"
GSE54544,"The pyruvate-tricarboxylic acid cycle node: a focal point of virulence control in the enteric pathogen Yersinia pseudotuberculosis [crp mutant]","Expression profiling by array","Yersinia pseudotuberculosis",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54544/suppl",25164818,,"Ann Kathrin Heroven","Sep 17, 2014"
GSE54545,"The pyruvate-tricarboxylic acid cycle node: a focal point of virulence control in the enteric pathogen Yersinia pseudotuberculosis [csrA mutant]","Expression profiling by array","Yersinia pseudotuberculosis",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54545/suppl",25164818,,"Ann Kathrin Heroven","Sep 17, 2014"
GSE54546,"The pyruvate-tricarboxylic acid cycle node: a focal point of virulence control in the enteric pathogen Yersinia pseudotuberculosis [rovA mutant]","Expression profiling by array","Yersinia pseudotuberculosis",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54546/suppl",25164818,,"Ann Kathrin Heroven","Sep 17, 2014"
GSE54547,"The pyruvate-tricarboxylic acid cycle node: a focal point of virulence control in the enteric pathogen Yersinia pseudotuberculosis","Expression profiling by array","Yersinia pseudotuberculosis",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54547/suppl",25164818,,"Ann Kathrin Heroven","Sep 17, 2014"
GSE55998,"Cellular and Molecular Immune Profiles in Renal Transplant Recipients after Conversion from Tacrolimus to Sirolimus","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55998/suppl",25354238,,"Catherine Dumur","Sep 17, 2014"
GSE56247,"Prefrontal cortex gene expression in WSP and WSR male and female mice following 72h of chronic ethanol vapor exposure","Expression profiling by array","Mus musculus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56247/suppl",25194791,,"Kristine M Wiren","Sep 17, 2014"
GSE56249,"Prefrontal cortex gene expression in WSP and WSR male and female mice following chronic ethanol exposure during peak withdrawal at 8hr","Expression profiling by array","Mus musculus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56249/suppl",25194791,,"Kristine M Wiren","Sep 17, 2014"
GSE59408,"Prediction of antibiotic resistance by large-scale phenotypic and genotypic data","Expression profiling by array","Escherichia coli",42,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59408/suppl",25517437,,"Chikara Furusawa","Sep 17, 2014"
GSE61468,"Hematopoietic cell differentiation is required for initiation of acute myeloid leukemia","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",25,,"BW;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61468/suppl",,,"Henry Yang","Sep 17, 2014"
GSE61483,"Gene expression profiles in rat lung following intratracheal instillation with impurity-free single-wall carbon nanotubes","Expression profiling by array","Rattus norvegicus",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61483/suppl",25865113,,"Katsuhide Fujita","Sep 17, 2014"
GSE42870,"Neisseria meningitidis elicits a pro-inflammatory response involving IκBζ in a human blood-cerebrospinal fluid barrier model.","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42870/suppl",,,"Carsten Sticht","Sep 16, 2014"
GSE48995,"Tumor Cell Heterogeneity and Dormancy in Single Disseminated Prostate Cancer Cells  ","Expression profiling by array","Homo sapiens",44,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48995/suppl",25301725,,"Ilsa Coleman","Sep 16, 2014"
GSE53929,"Expression data from Human gingival fibroblast transfected with CEMP1","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53929/suppl",,,"Ivan Imaz-Rosshandler","Sep 16, 2014"
GSE54002,"Gene expression profiling of LCM captured breast cancer cells","Expression profiling by array","Homo sapiens",433,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54002/suppl",25214461,,"Tuan Zea Tan","Sep 16, 2014"
GSE56125,"Profiling gene expression changes in the epidermis of embryonic murine Harlequin Icthyosis skin","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56125/suppl",25209981,,"Ian Smyth","Sep 16, 2014"
GSE60442,"Ebf2 is a selective marker of brown and beige adipogenic precursor cells (Microarray)","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60442/suppl",25197048,,"Hee-Woong Lim","Sep 16, 2014"
GSE60443,"Ebf2 is a selective marker of brown and beige adipogenic precursor cells","Expression profiling by array;Expression profiling by high throughput sequencing","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60443/suppl",25197048,,"Hee-Woong Lim","Sep 16, 2014"
GSE61406,"Expression data from cochlea isolated from N-myc mutant and wild-type mice at E15","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61406/suppl",,,"Thomas Schimmang","Sep 16, 2014"
GSE61412,"Expression data from advanced stage of murine pancreatic ductal adenocarcinoma (PDAC) and control pancreas","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61412/suppl",25675507,,"Sophie Vasseur","Sep 16, 2014"
GSE61415,"Streptococcus pyogenes MGAS5005: control vs heme exposure","Expression profiling by array","Streptococcus pyogenes",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61415/suppl",25414836,,"Yoann Le Breton","Sep 16, 2014"
GSE61416,"Microarray analysis of the effects of a γ-tocopherol-rich mixture of tocopherols on global gene expression in the prostates of TRAMP mice","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61416/suppl",,,"Tony Kong","Sep 16, 2014"
GSE61419,"Development of gene expression signatures for knock down expression of semaphorin 3F","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61419/suppl",,,"Jun Rao","Sep 16, 2014"
GSE61433,"Lineage reprogramming of adult mouse liver cells and B-lymphocytes to neural stem-like cells using defined factors [expression array]","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61433/suppl",25454632,,"Richard A Young","Sep 16, 2014"
GSE61434,"Lineage reprogramming of adult mouse liver cells and B-lymphocytes to neural stem-like cells using defined factors","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Mus musculus",10,,"CEL;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61434/suppl",25454632,,"Richard A Young","Sep 16, 2014"
GSE61435,"Expression data from mouse liver tumor-initiating cells.","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61435/suppl",,,"Keigo Machida","Sep 16, 2014"
GSE32221,"Up-regulated aldo-ketoreductase1B10 in chronic hepatitis C: Association with serum alpha-fetoprotein and hepatocellular carcinoma","Expression profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32221/suppl",,,"Shunsuke Sato","Sep 15, 2014"
GSE47427,"Expression profile for overproduction of DosP","Expression profiling by array","Escherichia coli;Escherichia coli K-12",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47427/suppl",25219496,,"Thomas K. Wood","Sep 15, 2014"
