Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL5449,"CSMA [DpnII: Mus musculus] signature list","other","Mus musculus",103515,14,1,"Daixing Zhou","Jun 27, 2008"
GPL6592,"CNIO-CDC RatónBAC 3K","spotted DNA/cDNA","Mus musculus",2843,12,2,"Marcos Malumbres","Jun 26, 2008"
GPL6593,"CNIO-CDC Ratónchip 23K v3","spotted DNA/cDNA","Mus musculus",11240,20,2,"Marcos Malumbres","Jun 26, 2008"
GPL6606,"OSU-CCC (Ohio State University microRNA microarray v2),","spotted oligonucleotide","Mus musculus",960,12,2,"Marcos Malumbres","Jun 26, 2008"
GPL6991,"Print_1223","spotted DNA/cDNA","Homo sapiens",41472,6,1,"Stanford Microarray Database (SMD)","Jun 24, 2008"
GPL5831,"DASL Custom Prostate Panel by Probe","oligonucleotide beads","Homo sapiens",1536,0,0,"Robert B. Jenkins","Jun 23, 2008"
GPL6979,"Illumina HumanHap300v1 Genotyping BeadChip (HumanHap300_(v1.0.0))","oligonucleotide beads","Homo sapiens",317503,80,2,"Illumina Inc.","Jun 23, 2008"
GPL6980,"Illumina HumanHap300-Duov2 Genotyping BeadChip (HumanHap300v2_A)","oligonucleotide beads","Homo sapiens",318237,312,7,"Illumina Inc.","Jun 23, 2008"
GPL6981,"Illumina HumanHap550v3 Genotyping BeadChip (HumanHap550v3_B)","oligonucleotide beads","Homo sapiens",561466,6,1,"Illumina Inc.","Jun 23, 2008"
GPL6982,"Illumina HumanHap550-Duov3 Genotyping BeadChip (HumanHap550-2v3_B)","oligonucleotide beads","Homo sapiens",561466,322,12,"Illumina Inc.","Jun 23, 2008"
GPL6983,"Illumina Human1Mv1 DNA Analysis BeadChip (Human1Mv1_C)","oligonucleotide beads","Homo sapiens",1072820,374,12,"Illumina Inc.","Jun 23, 2008"
GPL6984,"Illumina Human1M-Duov3 DNA Analysis BeadChip (Human1M-Duov3_B)","oligonucleotide beads","Homo sapiens",1199187,944,27,"Illumina Inc.","Jun 23, 2008"
GPL6985,"Illumina HumanCNV370-QuadV3 DNA Analysis BeadChip (HumanCNV370-QuadV3_C)","oligonucleotide beads","Homo sapiens",373397,677,22,"Illumina Inc.","Jun 23, 2008"
GPL6986,"Illumina HumanCNV370-Duov1 DNA Analysis BeadChip (HumanCNV370v1)","oligonucleotide beads","Homo sapiens",370404,2090,20,"Illumina Inc.","Jun 23, 2008"
GPL6987,"Illumina HumanHap650Yv3 Genotyping BeadChip (HumanHap650Yv3_A)","oligonucleotide beads","Homo sapiens",660918,754,10,"Illumina Inc.","Jun 23, 2008"
GPL6988,"Illumina HumanExon510-Sv1 DNA Analysis BeadChip (HumanExon510Sv1_D)","oligonucleotide beads","Homo sapiens",511354,422,4,"Illumina Inc.","Jun 23, 2008"
GPL6978,"TIGR_HUMAN_40k_cDNAarray_1","spotted DNA/cDNA","Homo sapiens",39936,20,1,"Norman H Lee","Jun 21, 2008"
GPL6557,"Print_1225","spotted DNA/cDNA","Homo sapiens",41472,16,1,"Stanford Microarray Database (SMD)","Jun 20, 2008"
GPL6786,"UH/MARESH Murine_Operon_V3_V2_Combined_Array","spotted oligonucleotide","Mus musculus",32063,10,1,"John Maresh","Jun 20, 2008"
GPL6796,"UT/TH_all-8mer-v1","in situ oligonucleotide","synthetic construct",32896,383,4,"Lourdes Pena-Castillo","Jun 20, 2008"
GPL6965,"KCL_PSD_C.elegans_19,873_v1.1","spotted oligonucleotide","Caenorhabditis elegans",18653,15,1,"Stephen Sturzenbaum","Jun 20, 2008"
GPL6818,"Hornfly Haematobia irritans EST array","in situ oligonucleotide","Haematobia irritans",6403,10,3,"Scot Dowd","Jun 19, 2008"
GPL6870,"YZU_E.Coli_152_V1.0","spotted DNA/cDNA","Escherichia coli",504,4,1,"zhao lixiang","Jun 19, 2008"
GPL6960,"MDC Illumina MEEBO 38K","spotted oligonucleotide","Mus musculus",38467,0,0,"Robert B Chadwick","Jun 19, 2008"
GPL6946,"MIT Caenorhabditis elegans small RNA sequences (Illumina/Solexa)","other","Caenorhabditis elegans",11205620,16,5,"James Graham Ruby","Jun 16, 2008"
GPL6864,"Agilent-015241 Rice Gene Expression 4x44K Microarray (Feature Number version)","in situ oligonucleotide","Oryza sativa",45220,2016,83,"Agilent Technologies","Jun 15, 2008"
GPL6952,"Illumina Fly INDAC 35k Oligo","spotted oligonucleotide","Drosophila melanogaster",34348,33,8,"Bas van Steensel","Jun 14, 2008"
GPL6953,"UCD_Ronald_XOarray_5K_V2.0","spotted oligonucleotide","Xanthomonas oryzae pv. oryzae KACC 10331;Xanthomonas oryzae pv. oryzicola BLS256",10080,66,3,"Malinee Sriariyanun","Jun 14, 2008"
GPL6148,"Moniliophthora perniciosa 3.9K glass slides 2","spotted DNA/cDNA","Moniliophthora perniciosa",3872,8,2,"Jorge Maurício Costa Mondego","Jun 13, 2008"
GPL6149,"Moniliophthora perniciosa 3.9K glass slides 1","spotted DNA/cDNA","Moniliophthora perniciosa",3872,8,2,"Jorge Maurício Costa Mondego","Jun 13, 2008"
GPL6957,"SAGE:17:NlaIII:Solanum phureja","SAGE NlaIII","Solanum phureja",0,6,1,"GEO","Jun 13, 2008"
GPL6858,"GIS-Mouse-Solexa-ChIP-seq","other","Mus musculus",0,0,0,"Chia-Lin Wei","Jun 12, 2008"
GPL6939,"Rice Oligonucleotide Array NSF45K-ISU-1","spotted oligonucleotide","Oryza sativa",23232,67,1,"Patrick S. Schnable","Jun 11, 2008"
GPL6940,"Rice Oligonucleotide Array NSF45K-ISU-2","spotted oligonucleotide","Oryza sativa",21120,67,1,"Patrick S. Schnable","Jun 11, 2008"
GPL6948,"CampyChip4","spotted DNA/cDNA","Campylobacter jejuni",5376,0,0,"John H Nash","Jun 11, 2008"
GPL5873,"DASL Custom Prostate Panel by Gene","oligonucleotide beads","Homo sapiens",526,596,1,"Robert B. Jenkins","Jun 10, 2008"
GPL5936,"HEEBO Human oligo array","spotted oligonucleotide","Homo sapiens",50400,191,9,"Seung Joon Baek","Jun 10, 2008"
GPL6513,"Homo sapiens microRNA 0.34K version 3","in situ oligonucleotide","Homo sapiens",340,35,1,"Jun Lu","Jun 10, 2008"
GPL6705,"Illumina Arabidopsis thaliana SBS inflorescence (polyA RNA)","other","Arabidopsis thaliana",7109274,0,0,"Marcelo Ariel German","Jun 10, 2008"
GPL6917,"Cotton Fiber Oligonucleotide Microarray.V1","spotted oligonucleotide","Gossypium arboreum",12311,12,2,"Thea A Wilkins","Jun 10, 2008"
GPL6936,"Cunningham Schistosoma mansoni 22K v1.0","in situ oligonucleotide","Schistosoma mansoni",38505,74,3,"Anthony Aragon","Jun 10, 2008"
GPL6943,"ULB MEEBO Mouse 39K array version 1","spotted oligonucleotide","Mus musculus",38784,26,4,"Frederick Libert","Jun 10, 2008"
GPL6947,"Illumina HumanHT-12 V3.0 expression beadchip","oligonucleotide beads","Homo sapiens",49576,20964,441,"Illumina Inc.","Jun 10, 2008"
GPL5129,"Daphnia magna cDNA microarray ver. 2","spotted DNA/cDNA","Daphnia magna",7680,131,4,"Helen C Poynton","Jun 09, 2008"
GPL6538,"Alternative Mouse Exon 1.0 ST Array [CDF: MmEx10stv1_Mm_REFSEQ_8]","in situ oligonucleotide","Mus musculus",43029,7,1,"Rickard Sandberg","Jun 06, 2008"
GPL6708,"Illumina Arabidopsis thaliana SBS inflorescence (small RNA)","other","Arabidopsis thaliana",3589785,0,0,"Marcelo Ariel German","Jun 06, 2008"
GPL6882,"Affymetrix Drosophila Genome Tiling Array 1.0F (Dm35b_MF_v02)","in situ oligonucleotide","Drosophila melanogaster",3010025,21,2,"J.J. Emerson","Jun 06, 2008"
GPL6897,"NIH Homo sapiens RAKE","spotted oligonucleotide","Homo sapiens",342,14,1,"Man Lung Yeung","Jun 06, 2008"
GPL6930,"UNIL_fireant_25K_vE1.0","spotted DNA/cDNA","Solenopsis invicta",25344,381,9,"John Wang","Jun 06, 2008"
GPL6668,"MRA-1001 Human miRNA Array versions 7, 9, and 10.1_071219","in situ oligonucleotide","Homo sapiens",1324,32,1,"Eric Kort","Jun 05, 2008"
GPL6671,"Affymetrix GeneChip Human Genome U133 Plus 2.0 Array [MBNI v10 Entrez Gene ID CDF]","in situ oligonucleotide","Homo sapiens",17699,79,1,"Eric Kort","Jun 05, 2008"
GPL5355,"MBPL human 30k P6","spotted DNA/cDNA","Homo sapiens",32448,44,2,"ChengWei Chang","Jun 04, 2008"
GPL6440,"Duke University Operon Mouse 32K V3.0.1 printed oligonucleotide array [Mus musculus]","spotted oligonucleotide","Mus musculus",31820,12,1,"Alisa Ray","Jun 03, 2008"
GPL6795,"FHCRC-Francisella tularensis subsp. novicida-2K OligoArray Version 1","spotted oligonucleotide","Francisella tularensis subsp. novicida",2226,185,1,"Allison Mitchell","Jun 02, 2008"
GPL6817,"SKI D. melanogaster small RNA sequenced by Solexa","other","Drosophila melanogaster",5222148,0,0,"Wei-Jen Chung","Jun 02, 2008"
GPL6291,"Affymetrix GeneChip Pasteurella multocida Array","in situ oligonucleotide","Pasteurella multocida subsp. multocida str. Pm70",2047,72,1,"Elena Melnikow","Jun 01, 2008"
GPL6424,"UCSF_SC_ORF_Uberp10","spotted oligonucleotide","Saccharomyces cerevisiae",14592,10,1,"Gregg Brooks Whitworth","Jun 01, 2008"
GPL6854,"UHNMAC Homo sapiens SS-H19Kv8","spotted DNA/cDNA","Homo sapiens",19200,24,2,"Jean-François Beaulieu","Jun 01, 2008"
GPL5462,"Rattus norvegicus 0.2K Percutaneous Collagen Induction (PCI)","spotted oligonucleotide","Rattus norvegicus",200,6,1,"Cornelia Repenning","May 31, 2008"
GPL6515,"UCM-Medina-Montastraea faveolata-1310-v1","spotted DNA/cDNA","Montastraea faveolata",1310,35,4,"Michael DeSalvo","May 31, 2008"
GPL6889,"Invitrogen ProtoArray v3 protein microarray lot HA10726","spotted peptide or protein","Homo sapiens",19200,4,2,"Ovidiu Marina","May 31, 2008"
GPL6895,"Invitrogen ProtoArray v3 protein microarray lot HA10753","spotted peptide or protein","Homo sapiens",19200,4,2,"Ovidiu Marina","May 31, 2008"
GPL6896,"Invitrogen ProtoArray v3 protein microarray lot HA10732","spotted peptide or protein","Homo sapiens",19200,3,2,"Ovidiu Marina","May 31, 2008"
GPL6903,"CNIO Mouse chip 27.6K 3.0","spotted DNA/cDNA","Mus musculus",27648,12,1,"Rocio G. Urdinguio","May 31, 2008"
GPL6533,"Porphyromonas gingivalis W83 array","in situ oligonucleotide","Porphyromonas gingivalis",1909,8,2,"Ji-Hoi Moon","May 30, 2008"
GPL6550,"Institute for Advanced Study Schizosaccharomyces pombe_44K_Nucleosome_Tiling_Array version1","in situ oligonucleotide","Schizosaccharomyces pombe",43698,8,1,"Jun S Song","May 30, 2008"
GPL6551,"Institute for Advanced Study Schizosaccharomyces pombe_44K_Nucleosome_Tiling_Array2 version1","in situ oligonucleotide","Schizosaccharomyces pombe",43744,8,1,"Jun S Song","May 30, 2008"
GPL6846,"Listeria monocytogenes 13K I","spotted oligonucleotide","Listeria monocytogenes",13056,16,2,"Biju Joseph Ampattu","May 30, 2008"
GPL6847,"Listeria monocytogenes 14.5K II","spotted oligonucleotide","Listeria monocytogenes",14592,11,1,"Biju Joseph Ampattu","May 30, 2008"
GPL6610,"UCSF Mycobacterium tuberculosis oligo 3.9K","spotted oligonucleotide","Mycobacterium tuberculosis",3921,6,2,"Michael Shiloh","May 29, 2008"
GPL6719,"UCFS Mycobacterium tuberculosis oligo 4.3K","spotted oligonucleotide","Mycobacterium tuberculosis",4295,58,7,"Michael Shiloh","May 29, 2008"
GPL6901,"CGH-SANGER Homo sapiens 4K 3","spotted DNA/cDNA","Homo sapiens",4099,0,0,"Wouter Van Delm","May 29, 2008"
GPL6907,"UHN Saccharomyces cerevisiae 6.4K v6 (Y6.4Kv6)","spotted DNA/cDNA","Saccharomyces cerevisiae",6293,14,1,"Mario Ouellet","May 29, 2008"
GPL6908,"CGH-SANGER Homo sapiens 4K 4","spotted DNA/cDNA","Homo sapiens",4066,0,0,"Wouter Van Delm","May 29, 2008"
GPL6910,"Drosophila melanogaster 19K 2001Nov18DrosoprintRelease020821","spotted DNA/cDNA","Drosophila melanogaster",19152,0,0,"Zareen Gauhar","May 29, 2008"
GPL6911,"Drosophila melanogaster 19K 2002Jul23DrosoprintwithPatchedRelease020821","spotted DNA/cDNA","Drosophila melanogaster",19152,0,0,"Zareen Gauhar","May 29, 2008"
GPL6912,"Drosophila melanogaster 19K 2002Sept24DrosoprintwithPatchedRelease021101","spotted DNA/cDNA","Drosophila melanogaster",19152,32,1,"Zareen Gauhar","May 29, 2008"
GPL6677,"Broad-Mouse-Illumina-Genome-Analyzer-RRBS","other","Mus musculus",0,18,1,"Tarjei S Mikkelsen","May 28, 2008"
GPL6855,"Whole genome Leishmania spp. 9k microarray v1.0","spotted oligonucleotide","Leishmania infantum;Leishmania major",9568,25,6,"Marc Ouellette","May 28, 2008"
GPL6693,"Broad-Mouse-Illumina-Genome-Analyzer-ChIPSeq","other","Mus musculus",0,10,1,"Tarjei S Mikkelsen","May 27, 2008"
GPL5932,"Operon Mouse V3.0 printed oligonucleotide array","spotted oligonucleotide","Mus musculus",31781,27,1,"Neelanjan Mukherjee","May 26, 2008"
GPL6860,"AFFYMETRIX Human ENCODE Chromosomes 1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,X v2.0","in situ oligonucleotide","Homo sapiens",2143632,120,1,"Thomas R Gingeras","May 25, 2008"
GPL6861,"AFFYMETRIX Human Chromosomes 21 & 22 v2.0b","in situ oligonucleotide","Homo sapiens",2191331,112,1,"Thomas R Gingeras","May 25, 2008"
GPL6894,"Pectobacterium atrosepticum 4.5K Eca4444Array","in situ oligonucleotide","Pectobacterium atrosepticum",4444,6,1,"Panu Somervuo","May 24, 2008"
GPL6874,"Childrens Hospital Boston/HussonLab_Mycobacterium_Tubcerculosis_htpX_StandardGrowth","spotted oligonucleotide","Mycobacterium tuberculosis",18920,6,3,"Kevin Conlon","May 23, 2008"
GPL6888,"Henikoff_Dmel_r52_ChIP tiling design","in situ oligonucleotide","Drosophila melanogaster",2130022,129,26,"Jorja Henikoff","May 23, 2008"
GPL6893,"NIMH, CBDB Illumina Sentrix Array Matrix _1.4k","oligonucleotide beads","Homo sapiens",31,72,1,"Carlo Colantuoni","May 23, 2008"
GPL5427,"Pelobacter carbinolicus antisense-detecting 12K oligo array","in situ oligonucleotide","Pelobacter carbinolicus",12544,6,1,"Derek Lovley","May 22, 2008"
GPL6851,"Boothroyd Lab Toxoplasma gondii bradyzoite 4K","spotted DNA/cDNA","Toxoplasma gondii",4403,24,2,"Jon Boyle","May 22, 2008"
GPL6863,"Cambridge University Toxoplasma gondii 12k cDNA array","spotted DNA/cDNA","Toxoplasma gondii",12288,28,2,"Jon Boyle","May 22, 2008"
GPL6579,"UCSF Whole Mouse Genome 41K","in situ oligonucleotide","Mus musculus",41174,4,1,"Yan Zhang","May 21, 2008"
GPL6505,"Solexa sequencing of small RNAs from platypus (18-24 nt)","other","Ornithorhynchus anatinus",596512,0,0,"ravi Sachidanandam","May 21, 2008"
GPL6506,"Solexa sequencing of small RNAs from platypus (25-33 nt)","other","Ornithorhynchus anatinus",291060,0,0,"ravi Sachidanandam","May 21, 2008"
GPL6507,"Solexa sequencing of small RNAs from short-beaked echidna (18-24 nt)","other","Tachyglossus aculeatus",945309,0,0,"ravi Sachidanandam","May 21, 2008"
GPL6568,"Illumina mouse-6 v1.1 expression beadchips","oligonucleotide beads","Mus musculus",46628,153,13,"GEO admin","May 21, 2008"
GPL6727,"Valencia yeast v6","spotted DNA/cDNA","Saccharomyces cerevisiae",6144,69,5,"Jose E. Perez-Ortin","May 21, 2008"
GPL6787,"IntelliGene Cancer DNA chip","spotted DNA/cDNA","Homo sapiens",985,1,1,"Kyung-Oh Doh","May 21, 2008"
GPL6788,"LC-sense 284 chip","spotted DNA/cDNA","Homo sapiens",384,1,1,"Kyung-Oh Doh","May 21, 2008"
GPL6789,"LC-sense 5K chip","spotted DNA/cDNA","Homo sapiens",5112,2,1,"Kyung-Oh Doh","May 21, 2008"
GPL6883,"Illumina HumanRef-8 v3.0 expression beadchip","oligonucleotide beads","Homo sapiens",24526,6430,192,"Illumina Inc.","May 21, 2008"
GPL6884,"Illumina HumanWG-6 v3.0 expression beadchip","oligonucleotide beads","Homo sapiens",48803,7299,253,"Illumina Inc.","May 21, 2008"
GPL6885,"Illumina MouseRef-8 v2.0 expression beadchip","oligonucleotide beads","Mus musculus",25697,10502,552,"Illumina Inc.","May 21, 2008"
GPL6887,"Illumina MouseWG-6 v2.0 expression beadchip","oligonucleotide beads","Mus musculus",45281,9769,703,"Illumina Inc.","May 21, 2008"
GPL6875,"Print_933","spotted DNA/cDNA","Homo sapiens",41568,22,1,"Stanford Microarray Database (SMD)","May 20, 2008"
GPL6876,"Print_996","spotted DNA/cDNA","Homo sapiens",41472,1,1,"Stanford Microarray Database (SMD)","May 20, 2008"
GPL6877,"Print_1000","spotted DNA/cDNA","Homo sapiens",41472,7,1,"Stanford Microarray Database (SMD)","May 20, 2008"
GPL6878,"Print_1093","spotted DNA/cDNA","Homo sapiens",41472,6,1,"Stanford Microarray Database (SMD)","May 20, 2008"
GPL5952,"Univ_of_Bologna_Mouse_120","in situ oligonucleotide","Mus musculus",119,6,1,"Elisabetta Ciani","May 19, 2008"
GPL6867,"NIA Mouse 44K Microarray v3.0 (Whole Genome 60-mer Oligo) [Agilent 015087]","in situ oligonucleotide","Mus musculus",42034,1365,39,"Minoru S.H. Ko","May 17, 2008"
GPL6866,"NimbleGen HG18_60mer_expr","in situ oligonucleotide","Homo sapiens",47633,22,2,"Yupo Ma","May 16, 2008"
GPL6868,"Salmonella enterica 17K STv7bSws_MMCC","spotted DNA/cDNA","Salmonella enterica",17328,71,5,"Michael McClelland","May 16, 2008"
GPL6526,"[Mouse430_2_Mm_UG] Affymetrix GeneChip Mouse Genome 430 2.0 Array [Brainarray Version 9]","in situ oligonucleotide","Mus musculus",17931,13,2,"GEO admin","May 15, 2008"
GPL6784,"SalkGAL-Arabidopsis-IlluminaGA-epigenome - small RNA sequencing and 5'-RACE sequencing","other","Arabidopsis thaliana",0,0,0,"Joseph R Ecker","May 15, 2008"
GPL6613,"Affymetrix non-commercial Mouse Tiling 1.0 Array 1","in situ oligonucleotide","Mus musculus",3104210,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6614,"Affymetrix non-commercial Mouse Tiling 1.0 Array 2","in situ oligonucleotide","Mus musculus",3165977,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6615,"Affymetrix non-commercial Mouse Tiling 1.0 Array 3","in situ oligonucleotide","Mus musculus",3128969,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6616,"Affymetrix non-commercial Mouse Tiling 1.0 Array 4","in situ oligonucleotide","Mus musculus",3425847,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6617,"Affymetrix non-commercial Mouse Tiling 1.0 Array 5","in situ oligonucleotide","Mus musculus",3149259,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6618,"Affymetrix non-commercial Mouse Tiling 1.0 Array 6","in situ oligonucleotide","Mus musculus",3286485,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6619,"Affymetrix non-commercial Mouse Tiling 1.0 Array 7","in situ oligonucleotide","Mus musculus",3180206,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6620,"Affymetrix non-commercial Mouse Tiling 1.0 Array 8","in situ oligonucleotide","Mus musculus",3379973,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6621,"Affymetrix non-commercial Mouse Tiling 1.0 Array 9","in situ oligonucleotide","Mus musculus",3498544,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6622,"Affymetrix non-commercial Mouse Tiling 1.0 Array 10","in situ oligonucleotide","Mus musculus",3266664,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6623,"Affymetrix non-commercial Mouse Tiling 1.0 Array 11","in situ oligonucleotide","Mus musculus",3271400,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6624,"Affymetrix non-commercial Mouse Tiling 1.0 Array 12","in situ oligonucleotide","Mus musculus",3159924,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6625,"Affymetrix non-commercial Mouse Tiling 1.0 Array 13","in situ oligonucleotide","Mus musculus",3257285,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6626,"Affymetrix non-commercial Mouse Tiling 1.0 Array 14","in situ oligonucleotide","Mus musculus",3205219,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6627,"Affymetrix non-commercial Mouse Tiling 1.0 Array 15","in situ oligonucleotide","Mus musculus",3635742,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6628,"Affymetrix non-commercial Mouse Tiling 1.0 Array 16","in situ oligonucleotide","Mus musculus",13939854,4,1,"Thomas R Gingeras","May 14, 2008"
GPL6845,"Phalanx Mouse OneArray","spotted oligonucleotide","Mus musculus",29922,279,27,"Phalanx Biotech Group Inc.","May 14, 2008"
GPL6853,"Mermaid_Human_32K_CGH_v1.0","spotted DNA/cDNA","Homo sapiens",31611,203,3,"Christopher Jones","May 14, 2008"
GPL6570,"Tavazoie Lab Escherichia coli 3.2k cDNA array","spotted DNA/cDNA","Escherichia coli K-12",3215,34,1,"yirchung Liu","May 13, 2008"
GPL6844,"FHCRC miRNA Array v1.8.1","spotted oligonucleotide","Anopheles gambiae;Apis mellifera;Arabidopsis thaliana;Ateles geoffroyi;Bombyx mori;Bos taurus;Caenorhabditis briggsae;Caenorhabditis elegans;Canis lupus familiaris;Danio rerio;Drosophila melanogaster;Drosophila pseudoobscura;Gallid herpesvirus 2;Gallus gallus;Glycine max;Gorilla gorilla;Homo sapiens;Human herpesvirus 4;Human herpesvirus 5;Human herpesvirus 8;Lagothrix lagotricha;Lemur catta;Macaca mulatta;Macaca nemestrina;Macacine herpesvirus 4;Medicago truncatula;Monodelphis domestica;Murid herpesvirus 4;Mus musculus;Oryza sativa;Ovis aries;Pan paniscus;Pan troglodytes;Physcomitrella patens;Pongo pygmaeus;Populus trichocarpa;Rattus norvegicus;Saccharum officinarum;Saguinus labiatus;Schmidtea mediterranea;Simian virus 40;Sorghum bicolor;Sus scrofa;Takifugu rubripes;Tetraodon nigroviridis;Xenopus (Silurana) tropicalis;Xenopus laevis;Zea mays",3052,4,2,"Ryan Basom","May 13, 2008"
GPL6850,"Bemisia tabaci 5.7K","spotted DNA/cDNA","Bemisia tabaci",5738,6,1,"Murad Ghanim","May 13, 2008"
GPL6824,"Whitehead Institute Human Operon/Qiagen v3.1 oligonucleotide array","spotted oligonucleotide","Homo sapiens",35713,4,1,"Whitehead Institute","May 12, 2008"
GPL6541,"CSIRO-Chicken-Solexa sequencing-embryo miRNA","other","Gallus gallus",608750,0,0,"Evgeny Glazov","May 11, 2008"
GPL6340,"YCU Human 4.2K version 1","spotted DNA/cDNA","Homo sapiens",4234,2,1,"Takeshi Mizuguchi","May 11, 2008"
GPL6822,"BRI-NRC C. albicans expression microarray","spotted oligonucleotide","Candida albicans",6654,52,5,"Andre Nantel","May 10, 2008"
GPL6825,"NimbleGen Mouse 391K tiling array (NCBI36)","in situ oligonucleotide","Mus musculus",390932,15,1,"Ze Cheng","May 10, 2008"
